CRN,CRASH_YEAR,VEH_TYPE
2014049792,2014,Automobile
2014049793,2014,Automobile
2014049793,2014,Van
2014049794,2014,Large truck
2014049794,2014,Van
2014049795,2014,Automobile
2014049796,2014,Automobile
2014049796,2014,Small truck
2014049797,2014,Automobile
2014049797,2014,Automobile
2014049798,2014,Large truck
2014049798,2014,Automobile
2014049799,2014,Automobile
2014049799,2014,Automobile
2014049799,2014,SUV
2014049800,2014,Automobile
2014049800,2014,Automobile
2014049800,2014,Automobile
2014049801,2014,Automobile
2014049801,2014,Automobile
2014049802,2014,Automobile
2014049802,2014,Automobile
2014049803,2014,Automobile
2014049803,2014,Bus
2014049804,2014,SUV
2014049804,2014,Van
2014049804,2014,Automobile
2014049804,2014,Van
2014049805,2014,Automobile
2014049805,2014,Automobile
2014049806,2014,Van
2014049806,2014,SUV
2014049806,2014,unknown
2014049807,2014,Automobile
2014049807,2014,SUV
2014049807,2014,Automobile
2014049808,2014,Automobile
2014049808,2014,Automobile
2014049809,2014,Automobile
2014049810,2014,Automobile
2014049810,2014,Automobile
2014049811,2014,SUV
2014049811,2014,Automobile
2014049812,2014,Automobile
2014049812,2014,Automobile
2014049813,2014,Automobile
2014049813,2014,SUV
2014049814,2014,Automobile
2014049814,2014,Small truck
2014049814,2014,SUV
2014049814,2014,Automobile
2014049815,2014,Automobile
2014049815,2014,Automobile
2014049816,2014,unknown
2014049817,2014,Automobile
2014049818,2014,Automobile
2014049819,2014,SUV
2014049819,2014,Automobile
2014049820,2014,SUV
2014049820,2014,Automobile
2014049821,2014,Van
2014049821,2014,Automobile
2014049822,2014,SUV
2014049822,2014,Small truck
2014049823,2014,Motorcycle
2014049823,2014,SUV
2014049824,2014,Automobile
2014049824,2014,Bus
2014049825,2014,Automobile
2014049825,2014,Automobile
2014049826,2014,Automobile
2014049826,2014,Large truck
2014049827,2014,Small truck
2014049827,2014,Van
2014049828,2014,Automobile
2014049828,2014,Automobile
2014049829,2014,SUV
2014049829,2014,Automobile
2014049829,2014,Automobile
2014049830,2014,SUV
2014049830,2014,Automobile
2014049831,2014,Automobile
2014049832,2014,unknown
2014049832,2014,Unicycle bicycle or tricycle
2014049833,2014,Motorcycle
2014049833,2014,Automobile
2014049834,2014,Automobile
2014049834,2014,Van
2014049835,2014,SUV
2014049835,2014,Automobile
2014049836,2014,SUV
2014049836,2014,Automobile
2014049837,2014,Automobile
2014049838,2014,Automobile
2014049838,2014,Automobile
2014049839,2014,Van
2014049839,2014,Automobile
2014049840,2014,Unicycle bicycle or tricycle
2014049840,2014,Automobile
2014049841,2014,Automobile
2014049841,2014,Unicycle bicycle or tricycle
2014049842,2014,Automobile
2014049842,2014,Van
2014049844,2014,Automobile
2014049844,2014,Unicycle bicycle or tricycle
2014049845,2014,SUV
2014049845,2014,Automobile
2014049845,2014,Automobile
2014049846,2014,Automobile
2014049847,2014,Automobile
2014049847,2014,SUV
2014049848,2014,Automobile
2014049848,2014,Automobile
2014049850,2014,Automobile
2014049850,2014,Automobile
2014049851,2014,Automobile
2014049852,2014,Automobile
2014049852,2014,SUV
2014049852,2014,Automobile
2014049853,2014,Automobile
2014049853,2014,Automobile
2014049854,2014,Automobile
2014049854,2014,Small truck
2014049855,2014,SUV
2014049855,2014,Automobile
2014049855,2014,Automobile
2014049856,2014,unknown
2014049857,2014,Automobile
2014049857,2014,Automobile
2014049859,2014,Automobile
2014049859,2014,SUV
2014049859,2014,Automobile
2014049860,2014,Van
2014049860,2014,SUV
2014049861,2014,Automobile
2014049861,2014,Small truck
2014049861,2014,unknown
2014049863,2014,SUV
2014049864,2014,Automobile
2014049864,2014,unknown
2014049865,2014,Automobile
2014049865,2014,Automobile
2014049866,2014,Motorcycle
2014049866,2014,Automobile
2014049867,2014,SUV
2014049867,2014,Automobile
2014049868,2014,Automobile
2014049868,2014,Automobile
2014049869,2014,SUV
2014049869,2014,SUV
2014049870,2014,Unicycle bicycle or tricycle
2014049870,2014,Automobile
2014049871,2014,Automobile
2014049872,2014,Automobile
2014049872,2014,Automobile
2014049873,2014,Automobile
2014049874,2014,Automobile
2014049875,2014,Automobile
2014049875,2014,Unicycle bicycle or tricycle
2014049876,2014,Automobile
2014049876,2014,Automobile
2014049877,2014,Motorcycle
2014049877,2014,Automobile
2014049878,2014,Unicycle bicycle or tricycle
2014049878,2014,SUV
2014049879,2014,Small truck
2014049880,2014,Automobile
2014049880,2014,Automobile
2014049880,2014,Automobile
2014049881,2014,Automobile
2014049882,2014,Automobile
2014049882,2014,Small truck
2014049883,2014,Automobile
2014049883,2014,Automobile
2014049883,2014,Van
2014049884,2014,Van
2014049884,2014,Automobile
2014049884,2014,Automobile
2014049885,2014,Automobile
2014049885,2014,Van
2014049886,2014,Automobile
2014049886,2014,SUV
2014049887,2014,Automobile
2014049887,2014,Automobile
2014049888,2014,Automobile
2014049888,2014,SUV
2014049889,2014,Automobile
2014049889,2014,SUV
2014049890,2014,Automobile
2014049890,2014,Automobile
2014049890,2014,Automobile
2014049890,2014,Automobile
2014049891,2014,SUV
2014049891,2014,Automobile
2014049892,2014,Automobile
2014049892,2014,Automobile
2014049892,2014,SUV
2014049892,2014,Automobile
2014049893,2014,Van
2014049893,2014,Automobile
2014049894,2014,SUV
2014049894,2014,Automobile
2014049895,2014,Van
2014049895,2014,Automobile
2014049896,2014,Automobile
2014049897,2014,Automobile
2014049897,2014,Automobile
2014049898,2014,Automobile
2014049898,2014,Automobile
2014049899,2014,Large truck
2014049900,2014,Automobile
2014049900,2014,Automobile
2014049901,2014,Automobile
2014049901,2014,Automobile
2014049901,2014,Automobile
2014049902,2014,Automobile
2014049902,2014,Automobile
2014049903,2014,Automobile
2014049903,2014,SUV
2014049904,2014,Automobile
2014049905,2014,SUV
2014049905,2014,Small truck
2014049906,2014,Automobile
2014049906,2014,Automobile
2014049907,2014,Small truck
2014049907,2014,Unicycle bicycle or tricycle
2014049908,2014,Automobile
2014049909,2014,Large truck
2014049909,2014,SUV
2014049910,2014,Van
2014049911,2014,Automobile
2014049912,2014,Automobile
2014049913,2014,unknown
2014049913,2014,Unicycle bicycle or tricycle
2014049950,2014,SUV
2014049950,2014,Small truck
2014049952,2014,Motorcycle
2014049953,2014,Large truck
2014049953,2014,Automobile
2014049955,2014,Automobile
2014049955,2014,SUV
2014049993,2014,SUV
2014049993,2014,Automobile
2014049993,2014,SUV
2014049994,2014,Automobile
2014049994,2014,Automobile
2014049994,2014,Automobile
2014049995,2014,Van
2014050226,2014,Van
2014050226,2014,Unicycle bicycle or tricycle
2014050227,2014,Automobile
2014050228,2014,Automobile
2014050229,2014,Automobile
2014050229,2014,Large truck
2014050230,2014,Motorcycle
2014050230,2014,Automobile
2014050231,2014,Large truck
2014050231,2014,Bus
2014050232,2014,SUV
2014050251,2014,Automobile
2014050251,2014,Automobile
2014050252,2014,Automobile
2014050252,2014,SUV
2014050252,2014,Van
2014050253,2014,Automobile
2014050253,2014,Automobile
2014050254,2014,Automobile
2014050254,2014,Automobile
2014050254,2014,Automobile
2014050254,2014,Van
2014050255,2014,Automobile
2014050256,2014,Automobile
2014050256,2014,Small truck
2014050257,2014,Automobile
2014050257,2014,SUV
2014050258,2014,Automobile
2014050258,2014,Small truck
2014050259,2014,Automobile
2014050259,2014,Automobile
2014050260,2014,Automobile
2014050260,2014,Automobile
2014050261,2014,Small truck
2014050261,2014,Automobile
2014050262,2014,Automobile
2014050262,2014,Automobile
2014050263,2014,SUV
2014050263,2014,Automobile
2014050264,2014,Automobile
2014050264,2014,Van
2014050265,2014,Automobile
2014050265,2014,Van
2014050266,2014,Automobile
2014050266,2014,SUV
2014050267,2014,Automobile
2014050267,2014,Automobile
2014050268,2014,Automobile
2014050269,2014,Automobile
2014050269,2014,Automobile
2014050270,2014,SUV
2014050270,2014,Small truck
2014050271,2014,Automobile
2014050272,2014,Automobile
2014050272,2014,Van
2014050272,2014,SUV
2014050273,2014,SUV
2014050273,2014,Small truck
2014050274,2014,SUV
2014050274,2014,SUV
2014050275,2014,Automobile
2014050275,2014,Unicycle bicycle or tricycle
2014050276,2014,Small truck
2014050277,2014,Automobile
2014050277,2014,Unicycle bicycle or tricycle
2014050278,2014,Automobile
2014050278,2014,Automobile
2014050278,2014,Van
2014050278,2014,Automobile
2014050279,2014,Automobile
2014050279,2014,Automobile
2014050279,2014,Automobile
2014050280,2014,SUV
2014050280,2014,Automobile
2014050280,2014,Automobile
2014050281,2014,Automobile
2014050281,2014,SUV
2014050282,2014,SUV
2014050283,2014,SUV
2014050283,2014,Automobile
2014050284,2014,Automobile
2014050284,2014,Automobile
2014050285,2014,Bus
2014050285,2014,Automobile
2014050286,2014,SUV
2014050286,2014,SUV
2014050286,2014,Van
2014050287,2014,Automobile
2014050287,2014,SUV
2014050288,2014,Automobile
2014050288,2014,Automobile
2014050289,2014,Bus
2014050289,2014,Automobile
2014050290,2014,Motorcycle
2014050290,2014,Automobile
2014050291,2014,Automobile
2014050292,2014,Automobile
2014050292,2014,Automobile
2014050293,2014,unknown
2014050293,2014,Automobile
2014050294,2014,Van
2014050294,2014,Automobile
2014050295,2014,SUV
2014050295,2014,Automobile
2014050296,2014,Automobile
2014050297,2014,Automobile
2014050297,2014,Automobile
2014050298,2014,Automobile
2014050298,2014,SUV
2014050299,2014,Automobile
2014050299,2014,Automobile
2014050300,2014,Van
2014050300,2014,Automobile
2014050300,2014,Automobile
2014050301,2014,Small truck
2014050301,2014,SUV
2014050302,2014,Automobile
2014050302,2014,SUV
2014050302,2014,Automobile
2014050303,2014,Automobile
2014050303,2014,Automobile
2014050304,2014,Automobile
2014050304,2014,Automobile
2014050305,2014,Van
2014050305,2014,Automobile
2014050306,2014,Automobile
2014050307,2014,SUV
2014050307,2014,Automobile
2014050308,2014,Small truck
2014050308,2014,Automobile
2014050308,2014,Automobile
2014050309,2014,SUV
2014050309,2014,Automobile
2014050309,2014,SUV
2014050310,2014,Automobile
2014050310,2014,Automobile
2014050311,2014,Automobile
2014050311,2014,SUV
2014050312,2014,Automobile
2014050312,2014,Automobile
2014050335,2014,Automobile
2014050335,2014,Unicycle bicycle or tricycle
2014050522,2014,Automobile
2014050522,2014,Unicycle bicycle or tricycle
2014050675,2014,SUV
2014050675,2014,unknown
2014050675,2014,Small truck
2014050675,2014,Van
2014050676,2014,SUV
2014050676,2014,Automobile
2014050676,2014,SUV
2014050677,2014,Large truck
2014050677,2014,Automobile
2014050929,2014,Automobile
2014050929,2014,SUV
2014051180,2014,Automobile
2014051180,2014,SUV
2014051181,2014,Automobile
2014051181,2014,Automobile
2014051183,2014,Automobile
2014051183,2014,Automobile
2014051183,2014,Automobile
2014051185,2014,Automobile
2014051185,2014,Automobile
2014051185,2014,Small truck
2014051186,2014,Large truck
2014051186,2014,Automobile
2014051187,2014,SUV
2014051187,2014,Automobile
2014051190,2014,Automobile
2014051190,2014,SUV
2014051191,2014,Automobile
2014051486,2014,Automobile
2014051488,2014,SUV
2014051488,2014,Automobile
2014051489,2014,Automobile
2014051489,2014,Automobile
2014051671,2014,Automobile
2014051671,2014,Automobile
2014051672,2014,Automobile
2014051672,2014,Bus
2014051743,2014,Motorcycle
2014051743,2014,SUV
2014051743,2014,Automobile
2014051744,2014,SUV
2014051744,2014,Small truck
2014051744,2014,Automobile
2014051745,2014,Automobile
2014051745,2014,Automobile
2014051745,2014,Small truck
2014051746,2014,Small truck
2014051746,2014,Automobile
2014051746,2014,SUV
2014051748,2014,SUV
2014051748,2014,Motorcycle
2014051749,2014,SUV
2014051749,2014,Bus
2014051750,2014,Automobile
2014051750,2014,SUV
2014051751,2014,SUV
2014051751,2014,Unicycle bicycle or tricycle
2014051752,2014,Automobile
2014051752,2014,Van
2014051752,2014,Automobile
2014051752,2014,Automobile
2014051753,2014,Automobile
2014051753,2014,Motorcycle
2014051754,2014,Large truck
2014051754,2014,Automobile
2014051754,2014,SUV
2014051755,2014,SUV
2014051755,2014,Automobile
2014051756,2014,Automobile
2014051756,2014,Automobile
2014051757,2014,Van
2014051757,2014,Automobile
2014051757,2014,SUV
2014051758,2014,Automobile
2014051758,2014,Unicycle bicycle or tricycle
2014051759,2014,Van
2014051759,2014,Unicycle bicycle or tricycle
2014051760,2014,Automobile
2014051760,2014,Automobile
2014051760,2014,Van
2014051760,2014,Automobile
2014051761,2014,Automobile
2014051762,2014,Automobile
2014051762,2014,Automobile
2014051763,2014,Van
2014051764,2014,SUV
2014051764,2014,Large truck
2014051764,2014,unknown
2014051765,2014,Small truck
2014051765,2014,Automobile
2014051765,2014,Small truck
2014051766,2014,Automobile
2014051766,2014,Van
2014051767,2014,SUV
2014051767,2014,Automobile
2014051767,2014,Automobile
2014051767,2014,Automobile
2014051768,2014,Large truck
2014051768,2014,SUV
2014051768,2014,Van
2014051768,2014,Automobile
2014051768,2014,Automobile
2014051769,2014,SUV
2014051769,2014,Unicycle bicycle or tricycle
2014051770,2014,unknown
2014051771,2014,Automobile
2014051771,2014,Automobile
2014051772,2014,Automobile
2014051772,2014,Automobile
2014051772,2014,Automobile
2014051772,2014,Automobile
2014051838,2014,Automobile
2014051838,2014,Automobile
2014051838,2014,SUV
2014051838,2014,SUV
2014051839,2014,Automobile
2014051839,2014,SUV
2014051840,2014,Automobile
2014051840,2014,Small truck
2014051841,2014,Automobile
2014051841,2014,Large truck
2014051841,2014,Automobile
2014051841,2014,Automobile
2014051844,2014,Small truck
2014051844,2014,Automobile
2014051844,2014,Automobile
2014051844,2014,Small truck
2014051845,2014,Automobile
2014051845,2014,Automobile
2014051845,2014,Automobile
2014051845,2014,Automobile
2014051847,2014,Automobile
2014052044,2014,SUV
2014052044,2014,SUV
2014052129,2014,Automobile
2014052129,2014,Automobile
2014052130,2014,Automobile
2014052130,2014,Automobile
2014052130,2014,Automobile
2014052391,2014,Automobile
2014052391,2014,Large truck
2014052472,2014,SUV
2014052474,2014,SUV
2014052475,2014,Automobile
2014052477,2014,Large truck
2014052477,2014,Automobile
2014052477,2014,Small truck
2014052478,2014,SUV
2014052479,2014,Automobile
2014052480,2014,Automobile
2014052480,2014,SUV
2014052480,2014,SUV
2014052547,2014,Automobile
2014052547,2014,Automobile
2014053190,2014,Small truck
2014053190,2014,Automobile
2014053378,2014,Van
2014053378,2014,Small truck
2014053423,2014,Automobile
2014053425,2014,Automobile
2014053425,2014,Automobile
2014053425,2014,Automobile
2014053426,2014,Automobile
2014053426,2014,Small truck
2014053427,2014,Automobile
2014053427,2014,SUV
2014053428,2014,unknown
2014053428,2014,Automobile
2014053429,2014,Automobile
2014053649,2014,Large truck
2014053649,2014,Automobile
2014053748,2014,Automobile
2014053749,2014,Motorcycle
2014053749,2014,Automobile
2014053750,2014,SUV
2014053751,2014,Van
2014053751,2014,Unicycle bicycle or tricycle
2014053752,2014,Automobile
2014053752,2014,Automobile
2014053752,2014,Automobile
2014053752,2014,Automobile
2014053753,2014,Automobile
2014053754,2014,Automobile
2014053755,2014,Automobile
2014053756,2014,Small truck
2014053825,2014,Automobile
2014053826,2014,Automobile
2014053827,2014,Automobile
2014053827,2014,Automobile
2014053827,2014,Automobile
2014053827,2014,Automobile
2014053828,2014,Automobile
2014053828,2014,Motorcycle
2014053830,2014,Van
2014053830,2014,Van
2014053831,2014,Small truck
2014053831,2014,SUV
2014053831,2014,SUV
2014053832,2014,Automobile
2014053924,2014,SUV
2014053924,2014,Automobile
2014054043,2014,SUV
2014054043,2014,Bus
2014054119,2014,SUV
2014054119,2014,Automobile
2014054119,2014,SUV
2014054119,2014,unknown
2014054179,2014,Van
2014054179,2014,SUV
2014054179,2014,Automobile
2014054179,2014,SUV
2014054180,2014,Automobile
2014054180,2014,SUV
2014054180,2014,Automobile
2014054180,2014,SUV
2014054180,2014,Automobile
2014054180,2014,Automobile
2014054182,2014,Automobile
2014054182,2014,Automobile
2014054182,2014,unknown
2014054463,2014,Automobile
2014054463,2014,Bus
2014054464,2014,Automobile
2014054464,2014,Automobile
2014054467,2014,Automobile
2014054467,2014,Automobile
2014054468,2014,Bus
2014054468,2014,Automobile
2014054470,2014,Automobile
2014054471,2014,Automobile
2014054471,2014,Automobile
2014054472,2014,Automobile
2014054473,2014,Automobile
2014054473,2014,Automobile
2014054473,2014,SUV
2014054474,2014,Automobile
2014054474,2014,Van
2014054474,2014,SUV
2014054475,2014,Small truck
2014054475,2014,Automobile
2014054475,2014,Automobile
2014054475,2014,Van
2014054475,2014,Automobile
2014054476,2014,Automobile
2014054476,2014,SUV
2014054477,2014,Motorcycle
2014054477,2014,Automobile
2014054478,2014,Automobile
2014054478,2014,SUV
2014054479,2014,SUV
2014054479,2014,Automobile
2014054479,2014,SUV
2014054480,2014,Automobile
2014054480,2014,Automobile
2014054482,2014,Automobile
2014054482,2014,Automobile
2014054483,2014,Small truck
2014054483,2014,Bus
2014054484,2014,Small truck
2014054484,2014,Van
2014054485,2014,Automobile
2014054486,2014,Automobile
2014054486,2014,Automobile
2014054487,2014,Automobile
2014054488,2014,SUV
2014054489,2014,SUV
2014054490,2014,Automobile
2014054491,2014,Unicycle bicycle or tricycle
2014054491,2014,SUV
2014054492,2014,SUV
2014054492,2014,Automobile
2014054492,2014,SUV
2014054493,2014,SUV
2014054493,2014,Van
2014054494,2014,SUV
2014054495,2014,Automobile
2014054495,2014,Automobile
2014054495,2014,Van
2014054496,2014,Automobile
2014054496,2014,SUV
2014054497,2014,Automobile
2014054498,2014,Automobile
2014054498,2014,Unicycle bicycle or tricycle
2014054499,2014,Automobile
2014054499,2014,Unicycle bicycle or tricycle
2014054500,2014,Automobile
2014054500,2014,Automobile
2014054501,2014,Automobile
2014054501,2014,SUV
